sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_6,sensor_12,sensor_14,sensor_15,sensor_16,sensor_18,sensor_19,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_28,sensor_29,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_50,sensor_51,sensor_55,sensor_59,sensor_60,sensor_61,sensor_62,sensor_63,sensor_64,sensor_65,sensor_66,sensor_67,sensor_68,sensor_70,sensor_71,sensor_74,sensor_83,sensor_88,sensor_90,sensor_96,sensor_98,sensor_115,sensor_117,sensor_120,sensor_122,sensor_123,sensor_124,sensor_125,sensor_126,sensor_128,sensor_129,sensor_133,sensor_134,sensor_135,sensor_136,sensor_137,sensor_138,sensor_139,sensor_142,sensor_150,sensor_151,sensor_154,sensor_155,sensor_159,sensor_160,sensor_161,sensor_162,sensor_163,sensor_164,sensor_166,sensor_167,sensor_169,sensor_170,sensor_175,sensor_177,sensor_180,sensor_181,sensor_182,sensor_183,sensor_184,sensor_185,sensor_187,sensor_188,sensor_195,sensor_196,sensor_197,sensor_198,sensor_199,sensor_200,sensor_201,sensor_202,sensor_203,sensor_204,sensor_205,sensor_207,sensor_208,sensor_218,sensor_223,sensor_225,sensor_250,sensor_255,sensor_268,sensor_269,sensor_270,sensor_273,sensor_316,sensor_336,sensor_337,sensor_356,sensor_412,sensor_413,sensor_416,sensor_417,sensor_418,sensor_419,sensor_420,sensor_423,sensor_426,sensor_429,sensor_430,sensor_431,sensor_432,sensor_433,sensor_434,sensor_438,sensor_439,sensor_442,sensor_443,sensor_444,sensor_460,sensor_468,sensor_471,sensor_472,sensor_473,sensor_474,sensor_476,sensor_480,sensor_482,sensor_483,sensor_484,sensor_485,sensor_486,sensor_487,sensor_488,sensor_489,sensor_491,sensor_493,sensor_494,sensor_496,sensor_499,sensor_500,sensor_510,sensor_511,sensor_519,sensor_520,sensor_521,sensor_523,sensor_525,sensor_526,sensor_539,sensor_545,sensor_546,sensor_547,sensor_548,sensor_549,sensor_550,sensor_551,sensor_555,sensor_559,sensor_562,sensor_563,sensor_564,sensor_569,sensor_570,sensor_571,sensor_572,sensor_573,sensor_585,sensor_589,label
3088.81,2590.62,2207.1,1298.4309,1.0251,96.9478,196.6366,8.1245,408.8175,9.8586,186.7781,12.6308,-6373.5,2239.75,-3717.0,-368.5,1.0707,1.817,69.9,1.9556,4.7236,86.0636,8.6384,50.5612,64.5276,66.1139,86.8535,117.8974,78.33,1.912,355.5491,9.8517,148.6136,748.175,1.221,133.7345,637.8973,221.5811,2880.0,-10.68,355.8373,10.3166,117.9336,19.62,30.68,38.574,709.601,0.9818,144.5064,618.2773,131.3087,0.0,7.6462,1709.7678,9566.7,-0.0751,0.1651,836.3172,55.0344,6.3967,4.406,15.71,15.61,1.38,2.765,3.256,-1.229,992.304,44.6669,72.0,295.8,84.7,56.0999,725.114,5.25,3.545,21.334,5.0267,0.32,325.0,122.0,363.0,550.0,0.088,0.047,2.5,0.7,0.114,0.6482,0.8327,0.412,18.22,0.411,6.7,20.925,0.1091,5.25,16.06,65.501,0.266,6.74,17.89,0.406,8.26,18.71,6.74,9.147,28.006,0.0877,3.74,18.71,13.638,5.6014,129.0559,867.2998,84.8903,0.2853,15.833,3.3143,20.8088,22.6825,5.5075,8.0673,2.2891,1.8752,55.8454,68.2628,2.9925,9.6979,432.4493,0.0,1.4941,43.6332,1.0673,3.3359,5.0992,5.447,9.7659,149.2537,8.2185,35.7955,69.0729,1.0413,0.3748,0.7958,29.5607,63.1086,7.0039,95.3617,21.9687,23.7129,8.9298,10.3862,0.0,276.6712,176.8868,596.7695,723.6981,553.0997,292.803,300.3765,4.7309,0.8714,0.2391,44.957,898.5507,0.0,24.4009,307.6923,5.83295,2.1913,0.0,0.0621,3.6456,1.8149,3.2646,7.6754,0.9629,404.784,74.624,0.8472,9.55,0.95,87.9856,0.3072,264.13,0.5843,5.54,19.9242,530.0073,2.5161,6.91,0.2005,2.3804,125.129,-1
2969.65,2449.49,2184.4222,1017.9147,1.3713,99.4367,204.5621,10.2994,417.2819,9.9699,194.5922,12.6308,-6548.25,2259.75,-3625.5,210.75,1.087,1.801,68.3667,2.1444,4.7057,86.0636,8.6384,50.5612,64.5276,66.1139,86.8535,117.8974,78.33,1.912,354.8136,9.9108,144.6455,740.4403,0.8869,131.2591,630.7182,158.0575,2881.0,-0.5591,355.5682,10.1028,124.0864,4.5752,20.5591,24.9284,715.5119,0.8937,147.4464,627.1009,107.3226,0.0,6.8583,1709.7678,9202.7698,0.122,-0.0906,810.5024,60.4686,6.3258,4.406,15.71,15.61,1.38,2.765,3.256,-1.229,992.304,44.6669,79.0,151.4,109.7,51.5,347.951,6.1,8.044,8.756,7.7385,0.32,273.0,28.0,424.0,287.0,0.063,0.043,2.3,1.0,0.06,0.6482,0.8327,0.412,18.05,0.431,7.55,18.535,0.0762,4.25,14.72,21.387,0.242,4.09,18.76,0.403,4.64,9.95,4.09,7.15,23.177,0.0737,4.58,15.49,87.247,4.4396,129.0559,1195.7998,136.598,0.3399,15.833,3.3143,23.4375,19.6589,5.7273,7.5666,1.4027,1.4107,34.1827,8.6458,2.9669,11.4283,0.0,497.5554,1.7777,78.1019,1.2542,3.3432,4.1691,1.2391,11.6949,136.1803,5.7958,46.6321,47.8384,1.0413,0.3748,0.7958,13.5312,731.5447,3.7393,217.4767,19.8939,28.6821,8.2424,81.2941,300.7416,357.6662,482.0144,362.9709,678.3172,654.7855,0.0,294.3311,1.5902,1.4041,0.2391,13.4097,855.6962,0.0,53.9515,313.5135,5.83295,2.2901,0.0,0.4754,5.9739,1.5728,3.2646,6.841,1.1982,402.456,75.228,0.891,13.38,0.93,74.3652,0.1166,264.272,0.5671,4.98,15.4662,530.0073,2.5161,6.91,0.2005,3.4481,318.0075,-1
2963.26,2530.97,2199.3,1106.9703,0.8938,113.3544,203.0161,12.8735,410.5432,9.9175,193.0986,12.5184,-5426.0,2598.0,-3536.5,426.0,1.27,2.0225,72.3222,2.5778,3.4849,85.1167,8.2963,50.3384,64.3217,66.0225,86.955,117.4422,80.59,3.53,363.4427,9.9813,142.8727,751.5296,1.3373,141.1555,647.4709,198.6661,2882.0,-2.9609,365.0436,10.3474,119.9118,14.9418,22.9609,30.9387,720.5909,0.9547,147.5736,632.5291,94.0206,0.0,7.3513,1796.0427,8965.11,-0.1714,0.7082,779.7144,59.3887,6.3198,4.289,15.72,15.57,1.395,2.532,3.257,-0.8042,995.0531,43.2234,101.0,47.3,71.8,63.7,240.932,4.23,12.71,12.917,7.4083,0.39,1185.0,191.0,1148.0,888.0,0.129,0.151,2.2,1.6,0.553,0.6925,0.6042,0.309,22.84,0.741,14.92,17.349,0.2333,5.74,12.96,81.638,0.085,8.78,29.25,0.945,7.99,15.06,8.78,11.779,20.303,0.1887,10.81,15.06,61.781,4.5145,70.4683,1052.1006,124.2963,0.4142,19.192,3.0879,26.7437,22.5118,7.597,10.4322,2.6236,1.5938,21.765,51.8223,4.4829,7.3529,668.472,306.0986,2.6642,98.7296,1.7736,2.1093,21.8393,7.3518,32.4615,208.4507,10.1575,62.069,83.7969,0.5663,0.4019,0.8352,41.0931,296.5305,6.6632,100.791,38.2389,38.072,19.77,65.71,671.8028,573.2143,59.8397,461.4754,0.0,0.0,567.5978,0.0,2.0799,2.5212,0.0501,12.8972,950.1538,348.2094,17.6991,410.2564,5.83295,2.1781,0.0,0.1,4.1268,2.4012,3.3838,6.6856,1.4108,401.718,74.458,0.7486,22.64,1.05,53.064,0.4084,271.75,0.8643,10.26,23.6002,569.9964,1.7961,441.92,1.2113,3.087,318.0075,-1
2936.59,2444.69,2201.0667,1285.2144,1.3168,101.5122,204.3297,14.4462,414.4435,9.8101,194.5196,12.6614,-5257.0,2693.75,-3595.6667,313.25,1.298,1.9643,70.5,2.0667,3.4394,84.5275,9.1526,50.6295,63.9818,66.2847,86.1978,119.2766,81.75,2.114,368.0409,10.1873,129.4845,737.6034,0.9503,137.94,635.4655,78.137,2877.0,1.4791,365.25,10.7714,110.9636,13.0255,18.5209,26.0917,711.5116,0.647,146.2264,622.44,169.239,0.0,7.5416,1831.3966,8740.08,-0.1132,0.0943,754.4406,59.2678,6.4041,4.412,15.74,15.69,1.22,2.897,3.249,-0.0473,998.1757,35.5213,101.0,96.0,42.3,55.9001,339.561,6.26,16.088,13.487,9.9836,0.25,593.0,449.0,187.0,523.0,0.101,0.062,4.2,1.8,0.757,0.3596,0.7271,0.071,20.47,0.723,15.21,15.894,0.0872,7.5,11.83,25.755,0.173,4.39,20.41,0.427,11.03,12.91,4.39,9.485,17.814,0.0503,5.72,12.91,120.63,4.1704,194.2869,836.7002,117.5416,0.335,13.25,4.1984,27.3953,19.5809,7.1279,7.8886,1.1243,1.7542,26.1569,20.2551,0.0,17.7652,0.0,818.0905,0.9467,111.3651,0.7553,2.7692,11.2802,16.6682,5.2007,166.9593,7.7812,87.0968,66.71,1.7719,0.5351,0.6324,32.9613,296.8039,9.9402,99.1132,23.7029,36.3525,7.7717,71.2779,643.8697,186.4362,215.1547,0.0,783.8449,0.0,355.417,0.0,1.3061,1.4781,0.1572,19.0475,720.8191,0.0,23.8411,972.549,5.83295,2.235,0.0,0.121,6.9395,1.8847,3.3805,6.9317,1.2328,405.42,73.616,0.3663,17.99,0.89,29.7084,0.1203,248.184,0.8882,7.35,22.4798,530.2591,0.9847,8.28,0.1233,2.9373,318.0075,-1
2968.78,2451.53,2207.1,1298.4309,1.0251,96.9478,196.8639,7.2586,433.558,9.7712,187.0928,12.6308,-6473.25,2216.75,-3425.25,-318.0,1.1018,1.7997,70.3333,2.0222,4.717,86.0636,8.6384,50.5612,64.5276,66.1139,86.8535,117.8974,78.33,1.912,355.9664,9.8841,143.5755,741.6246,1.2642,135.4027,634.9445,205.0431,2880.0,1.2518,355.48,10.1041,124.8273,12.8672,18.7482,24.1495,717.4752,0.9489,141.77,622.0773,137.5953,0.0,6.775,1753.6782,9178.8601,-0.153,0.2947,810.743,59.948,6.387,4.406,15.71,15.61,1.38,2.765,3.256,-1.229,992.304,44.6669,105.0,207.4,117.9,56.0999,725.114,5.25,9.42,290.535,5.2059,0.32,199.0,59.0,785.0,1217.0,0.081,0.05,2.6,0.8,0.125,0.6482,0.8327,0.412,17.05,0.287,8.49,17.9771,0.0957,5.64,16.54,64.945,0.266,10.77,15.04,0.49,7.73,16.73,10.77,13.597,28.873,0.1034,5.79,16.73,31.915,3.9454,122.2036,718.2002,79.9135,0.4121,15.833,3.3143,26.7295,22.6825,5.1882,7.6647,3.0686,1.2489,55.8454,68.2628,2.9925,16.8392,569.863,301.6043,1.775,129.7764,1.177,5.35,3.0742,2.6616,22.918,382.7044,7.3519,39.5604,70.7094,1.0413,0.3748,0.7958,31.6738,860.3486,6.1926,130.0203,57.4456,56.3036,10.901,23.1948,0.0,0.0,133.6761,0.0,0.0,401.0944,854.8315,713.2893,2.5818,1.3481,0.065,13.7387,0.0,0.0,50.7795,0.0,5.83295,2.0758,0.0,0.1192,4.8141,3.1944,3.2646,6.9629,0.7206,403.936,71.932,0.4691,18.87,0.83,65.1062,0.3072,264.272,0.5671,4.98,15.4662,532.5155,2.3188,7.3,0.4262,2.6718,185.3578,-1
2898.17,2547.65,2201.0667,1285.2144,1.3168,101.5122,199.394,6.9104,447.9228,9.6168,189.7773,12.5204,-5459.5,2518.5,-3623.75,-178.75,1.3005,1.9885,68.0889,2.7222,3.3033,85.9501,9.7137,50.8506,64.3577,66.3288,86.9537,119.3812,81.46,2.585,346.2564,9.8894,148.7136,738.3929,1.2145,136.3773,631.3473,162.5403,2824.0,0.0064,346.4655,10.0575,128.72,9.8903,19.9936,23.1671,715.2258,1.3807,147.3509,622.5364,189.3247,0.0,7.1733,1779.7088,8444.6001,-0.1704,0.2471,723.2262,59.8217,6.198,4.412,15.74,15.69,1.22,2.897,3.249,-0.0473,998.1757,35.5213,115.0,225.1,225.7,55.9001,339.561,6.26,3.86,462.171,11.7978,0.81,496.0,95.0,1691.0,634.0,0.073,0.146,2.4,1.6,0.72,0.3415,0.8439,0.357,19.64,0.766,11.91,33.084,0.1716,9.57,21.61,61.03,0.335,14.98,17.79,0.617,26.58,11.42,14.98,17.261,32.06,0.233,10.1,17.68,41.228,6.1214,114.1498,867.3003,101.8488,0.406,13.25,4.1984,28.2828,19.5809,6.3409,11.4154,4.1997,1.9835,26.1569,20.2551,0.0,10.2809,417.2346,0.0,1.5266,55.8581,1.1962,2.1861,9.0851,3.7721,46.6644,354.6853,5.6132,58.7755,83.6302,1.503,0.5931,0.8916,37.5476,0.0,20.6495,115.4668,74.9238,74.5064,16.8736,21.7763,247.3298,197.1429,79.3784,448.227,0.0,0.0,436.0396,393.3054,4.5389,2.4602,0.1215,20.3093,0.0,683.2981,27.8884,720.0,5.83295,2.0966,0.0,0.1362,5.8734,0.2827,3.3805,9.3734,0.8273,400.814,73.254,0.2235,14.53,1.33,27.0176,0.1203,272.262,0.6768,11.23,12.1132,531.1754,2.0396,8.09,0.2678,3.1902,185.3578,-1
3045.87,2493.72,2168.5111,1171.6442,0.8752,101.6567,202.3699,8.585,413.464,9.9425,192.4274,12.5263,-5351.75,2534.75,-4564.0,-5167.75,1.2825,1.9828,72.6667,2.1889,3.3496,87.3041,8.3267,50.6074,63.9771,66.0377,86.889,117.9084,80.78,3.131,364.7836,10.0716,136.38,744.2461,1.3372,140.7809,641.9445,173.2225,2888.0,2.1927,364.03,10.4815,118.5727,12.06,17.8073,25.1118,719.1343,0.9662,147.2818,629.8845,115.7673,0.0,8.105,1802.2084,8614.2601,-0.0926,0.3531,742.2628,54.5531,6.1931,4.25,15.75,15.75,1.087,2.582,3.229,-0.8042,999.9423,36.9567,133.0,81.3,116.3,61.7002,582.0881,4.35,5.936,10.343,7.583,0.25,587.0,305.0,3203.0,11241.0,0.104,0.188,5.1,1.4,0.573,0.8145,0.9016,0.296,22.37,0.591,16.0,16.953,0.1944,6.5,14.87,51.978,0.147,9.09,28.72,0.943,9.04,16.2,9.09,11.588,17.989,0.1971,8.99,16.2,70.982,2.5795,103.7551,1274.8003,128.3553,0.3634,14.61,2.9801,27.0108,22.2932,8.0469,9.834,2.5901,1.0151,49.6813,9.7519,3.1578,16.9347,347.0235,0.0,2.0732,69.1439,1.5998,3.0614,10.9684,12.0327,70.1797,217.5221,8.1092,63.9594,72.973,0.6722,0.6462,0.9353,30.0065,414.5522,7.624,134.3289,51.0466,46.1457,20.4029,61.3144,217.8846,0.0,93.9152,398.5765,379.9293,345.098,0.0,361.1549,2.7317,1.7543,0.141,15.1598,454.102,0.0,29.2027,0.0,5.83295,2.1836,0.0,0.0741,5.5179,0.3231,3.0878,8.222,0.8537,408.084,71.566,0.4045,13.54,0.54,47.3872,0.3823,274.94,0.5446,10.44,38.3502,536.4482,1.4106,7.05,0.1166,4.6735,185.3578,-1
2926.38,2383.76,2207.1,1298.4309,1.0251,96.9478,199.5669,16.8844,418.6359,9.7815,189.7854,12.6308,-6514.5,2262.75,-3751.0,278.5,1.0768,1.81,69.3778,2.1889,4.718,86.0636,8.6384,50.5612,64.5276,66.1139,86.8535,117.8974,78.33,1.912,356.7891,9.8042,142.6145,740.4624,1.2797,134.2164,633.62,225.423,2880.0,3.6664,355.4064,10.0451,126.2809,9.8418,16.3336,21.3671,719.0953,0.9487,142.0909,623.7782,130.0714,0.0,8.4147,1805.6859,8873.83,-0.1124,0.2095,777.3108,60.9868,6.3733,4.392,15.69,15.63,1.343,2.546,3.129,-0.1419,993.4209,43.7222,96.0,151.3,102.6,56.0999,725.114,5.25,19.556,5.385,12.4085,0.32,171.0,78.0,154.0,268.0,0.04,0.024,2.3,0.9,0.11,0.6482,0.8327,0.412,17.74,0.355,8.51,19.789,0.1344,3.36,14.57,78.08,0.266,11.48,14.56,0.784,9.92,18.17,11.48,14.552,31.592,0.1211,5.23,18.17,30.215,2.5647,56.2047,1192.5,141.8768,0.3938,11.937,5.122,26.2626,22.6825,5.6297,6.7996,3.7892,0.8578,55.8454,68.2628,2.9925,13.1036,0.0,0.0,2.2044,115.8231,1.5248,2.163,2.6249,3.4471,4.1056,96.2298,3.7149,41.1168,20.511,1.0413,0.3748,0.7958,34.6371,313.1169,7.8555,184.6203,70.2844,68.1046,12.7691,23.2296,0.0,0.0,110.2432,397.9967,0.0,519.5021,569.0962,470.7483,1.5838,3.7,0.1053,72.0912,0.0,0.0,30.1288,623.7288,5.83295,2.1134,0.0,0.1729,3.7008,2.7294,3.5088,7.6754,0.8273,400.814,73.254,0.2235,14.53,1.33,27.0176,0.3072,266.28,0.5949,2.4,19.9323,532.5155,2.3188,7.3,0.4262,2.6468,128.684,-1
3033.46,2424.39,2204.6667,1078.786,0.9152,103.9611,203.6734,13.8815,417.341,9.5304,194.143,12.4696,-5227.5,2575.25,-3151.5,446.5,1.3287,2.0513,69.9333,2.7111,3.3041,84.5602,9.193,50.6547,64.0158,66.2301,86.313,118.9288,81.13,2.067,352.9209,9.7578,148.0709,744.1631,1.203,137.6627,638.6545,226.1075,2813.0,1.4845,357.2482,9.4611,129.5555,11.4363,18.5155,28.777,715.3861,0.4325,140.4145,627.2182,179.2778,0.0,7.4674,1627.4714,7946.64,-0.0355,-0.0163,670.1149,60.0887,6.3188,4.392,15.69,15.63,1.343,2.546,3.129,-0.1419,993.4209,43.7222,105.0,188.7,163.9,56.7,408.0831,5.36,12.379,6.979,7.6745,0.32,847.0,176.0,2772.0,626.0,0.18,0.133,2.8,1.3,0.548,0.3993,0.6709,0.271,23.01,0.575,8.51,27.796,0.1321,10.1,19.84,26.972,0.253,6.5,18.55,0.997,6.34,16.5,6.5,9.653,32.325,0.0815,8.59,16.5,49.9,4.6799,89.1078,558.8999,59.968,0.4623,11.937,5.122,28.5932,22.1723,6.7492,8.9123,2.092,1.6352,37.828,8.8588,3.2618,4.0859,424.774,0.0,1.9318,89.1765,1.6289,3.244,16.2028,6.8343,87.9581,140.2016,13.5466,47.9508,95.8246,2.4711,0.568,0.942,11.9288,437.8443,4.8937,144.277,35.1058,33.5443,18.8472,27.8339,0.0,505.0562,218.4397,218.4211,0.0,0.0,57.2007,888.1057,2.7027,2.9789,0.8183,22.5456,772.3229,577.9104,52.4053,656.4103,5.83295,1.1886,0.0,0.0871,5.9723,0.4603,3.5088,6.3718,0.4985,389.53,72.118,0.1641,16.44,1.21,32.9255,0.327,267.068,0.8952,3.67,15.9859,536.5927,2.1566,6.82,0.4432,2.7936,58.767,-1
3064.53,2349.85,2182.5555,1261.0898,1.211,112.2922,204.6342,15.4863,422.022,9.6424,194.9919,12.5169,-5874.25,2670.5,-1993.0,-4641.5,1.304,2.0362,70.4333,2.7444,3.5193,84.5602,9.193,50.6547,64.0158,66.2301,86.313,118.9288,81.13,2.067,354.7836,9.828,150.4509,747.5538,0.8154,132.1627,637.3973,134.3555,2879.0,-5.0355,354.6264,10.0384,125.4155,4.8451,25.0355,30.6968,716.857,0.9211,153.9236,633.9655,122.9696,0.0,7.0203,1801.8746,8490.0199,-0.7516,1.4777,672.2277,59.7733,6.3925,4.791,15.58,15.57,1.144,2.467,3.542,0.0,990.8618,42.2343,120.0,190.2,161.6,57.6001,376.173,2.89,16.564,5.182,7.861,0.29,572.0,593.0,11674.0,14745.0,0.139,0.109,3.6,1.3,0.607,0.3993,0.6709,0.271,16.99,0.419,5.72,23.753,0.0709,4.29,17.28,49.702,0.287,2.73,15.19,0.216,5.46,8.34,2.73,3.562,24.653,0.082,5.81,11.55,87.624,4.1342,160.4307,855.1001,67.6606,0.3877,15.698,3.2189,30.5982,21.8023,5.3448,7.5103,0.8043,1.6136,29.8292,55.1993,5.3505,25.4304,0.0,991.7603,2.3916,106.9592,1.8981,2.1881,9.7374,22.2056,585.7501,317.6775,10.6595,47.3684,43.6551,2.4711,0.568,0.942,36.9929,54.2156,4.3535,172.134,10.9045,11.6037,8.8998,71.2566,0.0,676.4151,364.0351,199.5789,0.0,534.0463,441.9619,367.9688,2.4873,1.1253,0.064,10.4015,0.0,0.0,36.5442,569.863,2.7233,1.7677,0.0,0.1088,4.0123,2.2505,4.3466,9.1278,0.7946,398.214,80.178,0.6301,15.13,1.68,79.2962,0.2712,271.912,0.7114,6.71,16.564,537.9264,2.1814,5.48,0.3891,2.9903,192.8017,-1
2959.51,2538.41,2195.1,1526.444,0.8279,96.31,197.6313,14.2568,421.7796,9.6613,187.97,12.5582,-5626.0,2703.5,-3139.25,2093.5,1.292,1.9565,74.7444,2.0222,3.1659,84.1675,9.004,50.144,64.0727,66.0271,86.4814,119.623,12.77,4.597,351.3773,9.7991,149.8609,743.4401,0.8205,130.0727,631.3109,128.0235,2822.0,-3.1427,353.2145,9.8927,126.7182,6.7622,23.1427,29.0454,714.3947,0.8578,148.4118,628.3445,131.3357,0.0,8.1779,1801.537,8825.435099999999,0.1828,-0.3671,789.4424,59.6595,6.2576,4.791,15.58,15.57,1.144,2.467,3.542,0.0,990.8618,42.2343,110.0,108.3,86.5,55.5,343.9039,7.24,9.012,6.78,2.969,0.25,968.0,593.0,8894.0,24464.0,0.106,0.077,4.3,1.3,0.488,0.5264,0.7404,0.251,21.83,0.64,7.34,28.688,0.0738,7.99,25.38,25.658,0.249,4.95,26.55,0.735,6.26,13.71,4.95,5.589,31.834,0.0907,6.22,23.87,63.01,3.0842,131.267,967.2998,144.5045,0.3827,15.698,3.2189,28.8964,22.3104,7.1847,10.6502,1.3677,1.0334,22.5297,10.7941,4.1575,13.5055,866.3331,331.3953,1.0595,63.2119,0.9172,4.0526,17.2058,21.9345,283.3161,0.0,8.2043,64.2857,87.4032,0.9344,0.8663,0.9753,20.0416,157.5061,4.9401,202.7458,21.389,19.2423,10.5683,47.9763,261.0042,156.7251,110.9091,357.4751,0.0,0.0,0.0,61.3946,1.9864,1.2037,0.5855,22.0391,619.1142,0.0,54.7804,0.0,5.83295,3.1586,0.0,0.1011,2.0565,0.4673,4.3466,6.2568,1.3892,401.728,72.406,0.4753,16.78,0.52,34.2182,0.1166,264.272,0.5671,4.98,15.4662,536.5927,2.1566,6.82,0.4432,3.3809,579.1817,-1
3068.72,2472.41,2195.1,1526.444,0.8279,96.31,204.9821,9.8808,419.2563,9.9048,195.0773,12.6057,-5100.0,2629.25,-4945.5,4414.5,1.2887,1.9903,70.4444,1.7111,3.5546,84.6927,8.8973,50.6504,64.1619,66.3435,86.4023,118.1776,80.92,3.093,355.5845,9.8305,147.0391,743.5157,0.8367,131.7264,634.35,123.8762,2879.0,-0.6236,354.8136,10.0255,126.4155,3.9514,20.6236,25.3996,718.1161,0.9498,151.85,633.0791,104.0345,0.0,6.8793,1781.1794,8921.35,-0.3401,0.9724,754.5725,55.4433,6.3721,4.538,15.62,15.58,1.295,2.485,3.166,-1.088,990.6176,41.5549,98.0,93.7,67.5,55.5,343.9039,7.24,3.313,7.893,7.9249,0.27,536.0,146.0,4334.0,12141.0,0.225,0.113,1.8,1.3,0.699,0.5756,0.8014,0.43,21.13,0.611,7.59,22.264,0.0976,6.61,14.49,37.585,0.287,6.4,16.87,0.357,5.37,6.42,6.4,7.238,26.905,0.2495,3.86,15.13,61.546,5.7339,58.3971,767.5,83.0044,0.357,20.286,2.9012,26.9966,22.3104,6.1699,7.0329,1.8555,2.0207,22.5297,10.7941,4.1575,7.7437,665.6642,220.7868,1.9653,33.5296,1.5365,4.4408,10.5098,5.5529,87.6352,275.0255,17.4588,75.974,56.2975,0.5859,0.7265,0.9591,30.3408,0.0,4.2479,162.4726,31.0324,28.4964,26.2702,59.1592,0.0,607.9646,94.6046,223.2158,0.0,276.947,386.9833,278.3505,0.7731,1.6194,0.271,13.4268,750.0,0.0,54.4651,0.0,5.83295,1.1762,0.0,0.6407,7.1126,1.6022,4.1625,9.1278,1.5643,407.952,74.06,1.0546,16.16,0.61,67.4198,0.1166,264.272,0.5671,4.98,15.4662,537.9264,2.1814,5.48,0.3891,3.4203,579.1817,-1
3000.24,2477.37,2207.1,1298.4309,1.0251,96.9478,197.1559,14.0,425.2735,9.8258,187.3301,12.4245,-5473.75,2693.25,-4110.75,123.25,1.2928,1.9828,74.8111,2.1556,3.416,85.1305,8.6691,50.2468,64.2262,66.0333,86.6187,118.732,79.93,3.315,364.8636,10.0571,139.1191,748.267,1.3255,142.4836,646.4664,221.2695,2872.0,-0.0445,363.5818,10.5277,119.0745,14.0746,20.0445,28.252,720.015,0.9574,149.7355,632.3918,103.8607,0.0,7.5847,1809.9517,8848.77,-0.037,0.2759,762.0007,59.7231,6.2215,4.791,15.58,15.57,1.144,2.467,3.542,0.0,990.8618,42.2343,80.0,159.9,98.6,56.0999,725.114,5.25,5.173,10.95,5.554,0.38,773.0,456.0,1243.0,903.0,0.145,0.103,4.4,1.4,0.512,0.6761,0.7531,0.26,24.01,0.727,14.78,17.472,0.2051,5.61,14.47,45.971,0.095,11.98,22.46,0.368,5.57,14.61,11.98,17.645,25.769,0.0997,8.1,14.61,59.973,2.8963,170.8728,1513.1006,151.2059,0.3578,15.698,3.2189,21.225,22.6825,7.5267,8.7376,3.3512,0.9305,55.8454,68.2628,2.9925,8.4003,80.1935,351.0549,1.8497,36.95,1.2874,5.1451,14.1219,16.9312,30.2378,732.6572,11.2164,64.9485,69.1853,0.5911,0.658,1.102,20.776,0.0,4.6777,103.8042,59.7669,62.4558,10.4121,57.7437,609.7987,182.2004,0.0,71.2424,622.0676,0.0,381.2041,63.2827,3.7715,6.4666,0.1974,10.5203,881.4035,0.0,23.3364,0.0,7.7402,3.2079,0.0,0.0827,10.6468,0.3887,4.3466,6.6415,1.2897,408.962,74.622,0.3342,16.1,1.15,25.912,0.4084,267.34,0.7664,2.07,16.9858,534.3264,1.5887,5.4,0.2039,2.6328,579.1817,-1
3284.82,2417.92,2201.2889,1015.437,2.1366,119.9011,197.1495,12.4499,412.8615,9.9664,187.1831,12.3235,-5569.0,2650.75,-4305.25,-1615.75,1.296,2.011,73.3667,2.4444,3.2851,87.3732,8.5615,50.649,63.9323,66.0124,87.1811,115.9036,78.7,2.851,362.9718,10.2165,136.4164,744.6792,1.3046,147.1473,646.5355,168.1156,2918.0,-1.3327,362.85,10.7039,115.0836,22.0964,21.3327,31.7755,712.9036,0.4841,146.5055,624.4391,148.4238,0.0,7.4497,1853.5033,9360.7802,0.026,-0.1244,808.663,58.486,6.1893,4.166,15.59,15.54,1.324,2.583,3.211,-0.7569,984.0379,38.2614,94.0,178.1,130.3,42.5,118.174,6.08,7.132,4.428,5.7336,0.29,739.0,344.0,3579.0,4519.0,0.096,0.093,3.1,1.3,0.579,0.7249,0.7379,0.483,22.44,0.427,15.17,16.173,0.2226,6.94,11.98,57.574,0.088,12.55,27.22,1.145,6.0,13.86,12.55,14.662,20.391,0.0454,13.06,13.86,93.956,2.4547,121.8083,640.2998,57.004,0.4942,13.632,3.2183,24.9295,15.7004,6.7894,9.5027,3.2866,0.9024,11.6377,54.1937,5.3565,13.537,903.7037,0.0,1.9062,57.2856,1.1524,2.2498,13.2699,12.9775,83.1311,279.6844,7.4074,53.1818,62.1673,2.5979,0.4172,0.621,34.2467,941.678,5.2136,62.7251,58.8298,46.1425,9.3806,63.3025,0.0,0.0,94.6889,69.0604,0.0,489.0672,510.9114,70.1647,1.537,1.2997,0.2425,23.1656,0.0,0.0,64.9573,0.0,5.83295,1.7799,0.0,0.0922,1.814,1.8692,3.6325,8.964,0.8273,400.814,73.254,0.2235,14.53,1.33,27.0176,0.3553,270.492,0.7718,7.75,22.8478,531.96,1.8347,12.7,0.286,2.8039,579.1817,-1
